,mass,charge,p,pdgId,status,pt,eta,phi,beta,gamma,event,run,luminosityBlock,foundTrack,trackCharge,trackPt,trackPhi,trackEta,validHits,missingInnerHits,trackHits,missingOuterHits,validLayers,hpmissingOuterHits
40,700.048,1,961.4910000000001,1000024,62,157.007,-2.4986099999999998,1.82665,0.808424,1.6989400000000001,35,1,1,1,1,198.951,1.8264,-2.49925,9,1,0,2,7,0
41,700.048,-1,3500.09,-1000024,62,339.41,3.02412,-2.3538900000000003,0.9805790000000001,5.09881,42,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
42,700.048,1,1220.16,1000024,62,379.546,1.8357900000000003,0.141956,0.8673799999999999,2.00946,39,1,1,1,1,589.411,0.141845,1.83592,12,1,0,2,9,7
43,700.048,1,355.935,1000024,62,148.31,-1.52205,-0.47720200000000007,0.453225,1.12184,43,1,1,1,1,143.47,-0.47734399999999994,-1.52196,20,1,0,2,13,1
44,700.048,-1,200.062,-1000024,62,167.22,0.616909,2.58874,0.274783,1.04003,43,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
45,700.048,1,354.204,1000024,62,139.972,-1.5800299999999998,-2.76745,0.451471,1.1207200000000002,33,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
46,700.048,-1,1057.02,-1000024,62,412.19599999999997,-1.59446,1.96615,0.8337319999999999,1.8110400000000002,37,1,1,1,-1,330.968,1.96605,-1.59439,4,1,0,2,4,12
47,700.048,1,356.852,1000024,62,322.567,0.45706800000000003,1.05388,0.45415200000000006,1.1224299999999998,44,1,1,1,1,50.0986,1.05599,0.457225,4,1,0,2,4,9
48,700.048,-1,545.467,-1000024,62,312.88,1.15419,-2.30533,0.614632,1.26773,44,1,1,1,-1,83.0162,-2.30609,1.15431,4,1,0,2,4,6
49,700.048,-1,474.11699999999996,-1000024,62,381.045,0.685437,0.582862,0.56076,1.20776,41,1,1,1,-1,169.577,0.582328,0.68537,7,1,0,2,5,9
50,700.048,1,286.409,1000024,62,283.052,-0.153861,0.58214,0.378663,1.08046,48,1,1,1,1,288.243,0.582164,-0.153257,16,1,0,2,14,0
51,700.048,-1,296.546,-1000024,62,296.45099999999996,-0.0252834,-2.67349,0.39005500000000004,1.08602,48,1,1,1,-1,416.07099999999997,-2.67331,-0.025434000000000002,8,1,0,2,6,8
52,700.048,1,1160.99,1000024,62,662.497,-1.16051,-2.25603,0.856367,1.9366,49,1,1,1,1,651.524,-2.25608,-1.16041,13,1,0,2,8,2
53,700.048,-1,1841.57,-1000024,62,674.163,-1.66272,0.826968,0.9347409999999999,2.81429,49,1,1,1,-1,754.71,0.8269639999999999,-1.66278,21,1,0,2,16,1
54,700.048,1,680.586,1000024,62,540.955,0.7038770000000001,-1.51843,0.69707,1.39469,45,1,1,1,-1,2924.11,-1.51862,0.7038220000000001,4,1,0,2,4,9
55,700.048,-1,772.569,-1000024,62,758.5160000000001,0.192198,0.46752200000000005,0.741032,1.48927,50,1,1,1,-1,853.183,0.467606,0.19236,20,1,0,2,14,0
56,700.048,1,983.403,1000024,62,967.1060000000001,-0.183326,-0.648645,0.814666,1.72435,38,1,1,1,1,1021.31,-0.648726,-0.183374,17,1,0,2,14,0
57,700.048,1,448.63800000000003,1000024,62,398.776,-0.495008,2.21505,0.539572,1.18773,40,1,1,1,1,283.682,2.21522,-0.495029,7,1,0,2,5,8
58,700.048,-1,1760.64,-1000024,62,908.878,-1.27989,-1.30903,0.929241,2.70654,40,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
59,700.048,1,1720.88,1000024,62,219.605,2.74781,-0.72138,0.92629,2.65385,47,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
60,700.048,-1,612.703,-1000024,62,260.322,1.5005700000000002,-2.7926599999999997,0.6586029999999999,1.32892,55,1,1,1,-1,368.0,-2.79245,1.5005899999999999,7,1,0,2,5,9
61,700.048,1,725.453,1000024,62,408.195,1.17755,1.07849,0.719595,1.4401,51,1,1,1,1,1197.18,1.07817,1.17769,9,1,0,2,7,4
62,700.048,-1,715.72,-1000024,62,587.819,0.648266,-2.13955,0.7148909999999999,1.43013,51,1,1,1,-1,457.61800000000005,-2.13974,0.648436,13,1,0,2,9,5
63,700.048,1,228.11599999999999,1000024,62,131.151,1.15136,-1.72862,0.309824,1.05175,52,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
64,700.048,1,1812.21,1000024,62,1382.42,0.769422,-1.62635,0.9328200000000001,2.77513,53,1,1,1,1,2057.37,-1.62642,0.769072,9,1,0,2,8,6
65,700.048,1,679.2539999999999,1000024,62,216.229,-1.81145,-2.12938,0.696368,1.39337,46,1,1,1,1,226.13299999999998,-2.12949,-1.81152,28,1,0,2,17,0
66,700.048,-1,1574.99,-1000024,62,406.32099999999997,-2.03094,0.872634,0.913801,2.4620599999999997,46,1,1,1,-1,198.81,0.872136,-2.03091,11,1,0,2,7,9
67,700.048,1,1829.18,1000024,62,76.4343,-3.8679,-2.50205,0.93394,2.79776,56,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
68,700.048,-1,1173.35,-1000024,62,75.2275,-3.4392199999999997,0.963362,0.858769,1.9517400000000003,56,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
69,700.048,1,581.312,1000024,62,536.4169999999999,0.406328,-2.45943,0.638847,1.2998299999999998,60,1,1,1,1,536.307,-2.45946,0.406175,18,1,0,2,14,0
70,700.048,-1,374.694,-1000024,62,295.841,0.714808,1.8609900000000001,0.471897,1.1342299999999998,58,1,1,1,-1,192.50400000000002,1.8608900000000002,0.714381,4,1,0,2,4,7
71,700.048,1,800.495,1000024,62,331.54699999999997,-1.52867,-0.000655241,0.7527560000000001,1.5190700000000001,57,1,1,1,1,363.586,-0.000755343,-1.52878,6,1,0,2,4,10
72,700.048,1,397.615,1000024,62,109.34,1.9647,-2.3910099999999996,0.493879,1.15005,59,1,1,1,1,114.07600000000001,-2.39109,1.9645599999999999,16,1,0,2,9,8
73,700.048,-1,229.827,-1000024,62,101.836,1.4539600000000001,1.32621,0.311922,1.05251,59,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
74,700.048,1,1766.13,1000024,62,1000.18,1.16975,2.9430099999999997,0.929634,2.7138299999999997,54,1,1,1,1,783.058,2.9431,1.1696,6,1,0,2,4,5
75,700.048,-1,1359.69,-1000024,62,764.94,1.17775,-0.290207,0.88908,2.18459,54,1,1,1,-1,743.165,-0.290162,1.17784,14,1,0,2,9,1
76,700.048,1,210.583,1000024,62,208.665,-0.135472,-1.516,0.288061,1.04426,69,1,1,1,1,225.747,-1.51615,-0.135378,15,1,0,2,13,0
77,700.048,-1,188.637,-1000024,62,178.62900000000002,-0.333188,1.48191,0.260182,1.03567,69,1,1,1,1,169.42700000000002,1.48345,-0.333598,4,1,0,2,4,10
78,700.048,1,354.755,1000024,62,243.076,-0.9252290000000001,-0.30948200000000003,0.45203000000000004,1.12107,63,1,1,1,1,218.232,-0.30945700000000004,-0.924926,13,1,0,2,10,3
79,700.048,1,1233.49,1000024,62,576.817,-1.39344,-0.912415,0.869699,2.026,61,1,1,1,1,388.274,-0.912324,-1.39345,9,1,0,2,5,7
80,700.048,1,853.3539999999999,1000024,62,243.519,-1.9261099999999998,-0.291594,0.7731359999999999,1.57669,66,1,1,1,1,58.1856,-0.290435,-1.92615,5,1,0,2,4,13
81,700.048,1,1704.03,1000024,62,606.004,1.6937799999999998,-0.683446,0.9249860000000001,2.63157,62,1,1,1,1,613.985,-0.683424,1.694,19,1,0,2,16,0
82,700.048,1,1244.59,1000024,62,326.132,-2.01478,2.80162,0.8715860000000001,2.0398099999999997,65,1,1,1,1,393.85699999999997,2.80157,-2.01496,18,1,0,2,14,2
83,700.048,-1,359.705,-1000024,62,358.41900000000004,0.08468060000000001,-0.368184,0.457027,1.12429,65,1,1,1,-1,287.01099999999997,-0.368344,0.08491699999999999,11,1,0,2,8,5
84,700.048,-1,297.936,-1000024,62,242.59799999999998,-0.663212,-3.08887,0.39160300000000003,1.0868,67,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
85,700.048,1,525.78,1000024,62,315.198,1.09968,-2.1931,0.600544,1.25064,71,1,1,1,1,146.57299999999998,-2.1924799999999998,1.09968,3,1,0,2,3,5
86,700.048,1,498.851,1000024,62,243.385,-1.34515,-0.33992100000000003,0.580327,1.2279200000000001,74,1,1,1,1,344.92400000000004,-0.34005,-1.34499,5,1,0,2,4,6
87,700.048,-1,956.4,-1000024,62,245.28799999999998,-2.03702,2.79029,0.806933,1.69307,74,1,1,1,-1,272.689,2.7904299999999997,-2.03701,9,1,0,2,7,8
88,700.048,1,1185.04,1000024,62,344.851,-1.90569,2.70539,0.860991,1.9661,73,1,1,1,-1,920.83,2.70503,-1.9056799999999998,6,1,0,2,4,9
89,700.048,-1,549.8,-1000024,62,354.105,-1.0081,-0.414933,0.6176560000000001,1.27154,73,1,1,1,-1,251.65200000000002,-0.414969,-1.0079799999999999,3,1,0,2,3,4
90,700.048,1,588.715,1000024,62,179.082,1.85927,1.8816,0.643625,1.30661,64,1,1,1,1,151.665,1.8817099999999998,1.85925,8,1,0,2,7,10
91,700.048,-1,325.27,-1000024,62,325.268,0.00307758,-1.3864,0.421375,1.10267,64,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
92,700.048,1,388.66900000000004,1000024,62,357.958,0.41133000000000003,-2.27769,0.485408,1.1437899999999999,68,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
93,700.048,-1,107.95100000000001,-1000024,62,107.821,0.048987199999999995,-1.5027700000000002,0.15240399999999998,1.0118200000000002,68,1,1,1,-1,107.804,-1.50227,0.0492714,4,1,0,2,4,7
94,700.048,1,762.2589999999999,1000024,62,92.1465,-2.80238,0.8216319999999999,0.7365229999999999,1.4783899999999999,70,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
95,700.048,-1,524.8580000000001,-1000024,62,497.49300000000005,0.33017399999999997,-1.9406599999999998,0.59987,1.24985,72,1,1,1,-1,554.755,-1.94068,0.330353,9,1,0,2,7,7
96,700.048,1,697.082,1000024,62,439.65,-1.0353,-3.1202099999999997,0.705604,1.4112200000000001,77,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
97,700.048,1,490.949,1000024,62,349.23800000000006,-0.8728819999999999,-1.8165900000000001,0.574181,1.22141,79,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
98,700.048,-1,464.36300000000006,-1000024,62,341.481,-0.824774,1.2825600000000001,0.552774,1.2,79,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
99,700.048,1,705.413,1000024,62,705.3560000000001,0.0126841,-2.03074,0.709801,1.41964,76,1,1,1,1,751.975,-2.03079,0.0131684,19,1,0,2,14,0
100,700.048,-1,843.446,-1000024,62,731.314,0.546924,1.14658,0.769487,1.56577,76,1,1,1,-1,675.42,1.1465,0.546917,19,1,0,2,13,0
101,700.048,1,736.304,1000024,62,517.06,-0.891114,-2.752,0.724725,1.4513,75,1,1,1,1,478.084,-2.75199,-0.891051,15,1,0,2,12,0
102,700.048,1,330.52099999999996,1000024,62,330.519,-0.00317765,0.46326999999999996,0.426946,1.10586,81,1,1,1,1,146.767,0.46367700000000006,-0.00356204,7,1,0,2,5,7
103,700.048,-1,374.205,-1000024,62,368.98199999999997,-0.168062,-2.5744599999999997,0.471418,1.1339,81,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
104,700.048,1,421.116,1000024,62,420.81300000000005,-0.037956300000000005,-1.2192,0.515474,1.16699,78,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
105,700.048,-1,445.384,-1000024,62,261.969,1.12333,2.1425099999999997,0.5367890000000001,1.18523,78,1,1,1,-1,178.468,2.14215,1.12331,9,1,0,2,6,6
106,700.048,1,567.611,1000024,62,300.221,-1.25138,-0.614681,0.6298050000000001,1.28741,80,1,1,1,-1,429.61800000000005,-0.615368,-1.25122,3,1,0,2,3,7
107,700.048,1,465.00800000000004,1000024,62,137.458,1.8892799999999998,2.90024,0.553307,1.20051,84,1,1,1,1,117.92200000000001,2.90009,1.8893799999999998,4,1,0,2,4,8
108,700.048,-1,1940.5,-1000024,62,214.543,2.89227,-0.14790599999999998,0.9406610000000001,2.94682,84,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
109,700.048,1,1996.12,1000024,62,533.529,-1.9942400000000002,-0.0569427,0.943651,3.02168,90,1,1,1,1,513.97,-0.0568383,-1.99422,24,1,0,2,17,0
110,700.048,1,1147.51,1000024,62,364.779,-1.81292,-2.6745900000000002,0.8536809999999999,1.92013,85,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
111,700.048,-1,1453.33,-1000024,62,304.04,-2.24647,0.210075,0.9009299999999999,2.3043299999999998,85,1,1,1,-1,79.4487,0.209546,-2.2467799999999998,4,1,0,2,4,8
112,700.048,1,228.43400000000003,1000024,62,160.173,0.893231,-0.47889499999999996,0.310215,1.05189,82,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
113,700.048,1,699.7819999999999,1000024,62,663.29,-0.33021,-2.04648,0.706972,1.41395,87,1,1,1,1,472.626,-2.0463299999999998,-0.33005,10,1,0,2,8,6
114,700.048,1,534.8290000000001,1000024,62,279.128,1.26709,-1.1819600000000001,0.6070909999999999,1.25844,83,1,1,1,1,377.60699999999997,-1.18223,1.26695,7,1,0,2,6,5
115,700.048,1,1352.34,1000024,62,733.9010000000001,1.22095,-0.890766,0.888067,2.1752700000000003,86,1,1,1,1,869.785,-0.890804,1.22082,18,1,0,2,12,0
116,700.048,1,393.66,1000024,62,331.73900000000003,-0.601871,-3.1168400000000003,0.490151,1.14727,91,1,1,1,-1,203.78,-3.11828,-0.6025229999999999,3,1,0,2,3,6
117,700.048,1,249.71,1000024,62,127.815,-1.2898,1.0933,0.33597,1.06171,89,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
118,700.048,-1,1144.48,-1000024,62,183.614,2.51652,3.04695,0.8530690000000001,1.91645,89,1,1,1,1,154.595,3.0470900000000003,2.5160299999999998,5,1,0,2,4,2
119,700.048,1,1570.49,1000024,62,541.857,1.7261,-1.56885,0.9133680000000001,2.4561900000000003,96,1,1,1,1,548.362,-1.56881,1.72597,31,1,0,2,14,2
120,700.048,1,434.221,1000024,62,69.2045,2.5232200000000002,-2.52053,0.527108,1.17675,88,1,1,1,1,27.6368,-2.51962,2.52298,6,1,0,2,4,2
121,700.048,1,535.234,1000024,62,362.00199999999995,-0.9429770000000001,-0.420058,0.6073810000000001,1.2588,93,1,1,1,1,548.883,-0.420195,-0.943184,6,1,0,2,5,8
122,700.048,-1,401.423,-1000024,62,236.31400000000002,-1.12227,2.6404099999999997,0.497442,1.1527399999999999,93,1,1,1,-1,228.799,2.64036,-1.12234,8,1,0,2,6,4
123,700.048,1,883.2289999999999,1000024,62,301.211,1.73849,2.985,0.78369,1.60991,99,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
124,700.048,1,528.832,1000024,62,349.61699999999996,-0.973611,-1.51682,0.602766,1.25326,98,1,1,1,1,395.69800000000004,-1.517,-0.9735020000000001,11,1,0,2,10,3
125,700.048,1,587.827,1000024,62,530.988,-0.458667,-1.4130200000000002,0.6430560000000001,1.30579,92,1,1,1,1,723.3810000000001,-1.41305,-0.458581,3,1,0,2,3,7
126,700.048,1,1199.05,1000024,62,355.86800000000005,-1.8850900000000002,-2.83829,0.863591,1.98337,94,1,1,1,1,333.89,-2.83823,-1.88513,23,1,0,2,17,0
127,700.048,1,797.2869999999999,1000024,62,578.16,-0.845253,2.52065,0.751445,1.51562,97,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
128,700.048,-1,588.696,-1000024,62,329.82300000000004,1.18275,-1.06677,0.643613,1.30659,95,1,1,1,1,2014.16,-1.06631,1.18276,4,1,0,2,4,5
129,700.048,-1,430.5,-1000024,62,422.65,-0.192436,-2.8393900000000003,0.523834,1.1739600000000001,107,1,1,1,-1,381.10900000000004,-2.8395200000000003,-0.191936,18,1,0,2,14,0
130,700.048,1,940.6619999999999,1000024,62,888.314,-0.341641,-0.0852453,0.802225,1.67498,101,1,1,1,1,746.078,-0.085207,-0.34170300000000003,17,1,0,2,13,0
131,700.048,-1,1363.78,-1000024,62,509.583,-1.64068,-0.824809,0.889639,2.1897900000000003,102,1,1,1,-1,458.80199999999996,-0.8248639999999999,-1.64055,13,1,0,2,11,4
132,700.048,1,910.9960000000001,1000024,62,375.685,-1.53342,2.74648,0.792926,1.6411799999999999,100,1,1,1,1,739.998,2.74621,-1.5333,6,1,0,2,5,10
133,700.048,-1,616.0790000000001,-1000024,62,121.32799999999999,2.30819,-2.86032,0.66065,1.3321,104,1,1,1,-1,32.7605,-2.86171,2.3082,6,1,0,2,4,8
134,700.048,1,917.405,1000024,62,465.337,1.30034,1.63332,0.794984,1.64845,106,1,1,1,1,92.2866,1.63415,1.2997,3,1,0,2,3,6
135,700.048,1,694.539,1000024,62,615.126,0.5028189999999999,1.0029700000000001,0.704308,1.40866,109,1,1,1,1,663.69,1.00291,0.502633,18,1,0,2,14,0
136,700.048,-1,571.089,-1000024,62,570.903,-0.0255083,-1.6580700000000002,0.632125,1.29054,108,1,1,1,-1,96.6454,-1.65913,-0.026226799999999998,4,1,0,2,4,9
137,700.048,1,1138.44,1000024,62,438.82,1.60707,1.75531,0.851836,1.9090900000000002,103,1,1,1,1,491.125,1.75528,1.60709,25,1,0,2,16,0
138,700.048,1,866.186,1000024,62,754.5310000000001,-0.5375270000000001,-0.2082,0.77775,1.5909,105,1,1,1,1,744.91,-0.208262,-0.537925,21,1,0,2,14,0
139,700.048,-1,757.052,-1000024,62,653.669,-0.555261,2.81866,0.734208,1.47292,105,1,1,1,-1,660.367,2.8186400000000003,-0.555099,19,1,0,2,14,0
140,700.048,1,2382.04,1000024,62,226.822,3.04242,0.526736,0.959426,3.5465800000000005,111,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
141,700.048,-1,1282.57,-1000024,62,679.706,-1.24908,-1.3909799999999999,0.877762,2.0872599999999997,110,1,1,1,1,1009.13,-1.39087,-1.24911,3,1,0,2,3,5
142,700.048,1,1182.97,1000024,62,591.285,1.31735,-2.3735,0.8606020000000001,1.9635599999999998,114,1,1,1,1,745.12,-2.3736200000000003,1.31745,8,1,0,2,6,7
143,700.048,1,252.783,1000024,62,200.56900000000002,-0.706759,1.39237,0.33963000000000004,1.0632,118,1,1,1,-1,54.7273,1.39028,-0.706224,3,1,0,2,3,3
144,700.048,1,260.05,1000024,62,194.105,0.802592,0.361925,0.348225,1.06677,113,1,1,1,1,168.102,0.362153,0.8023020000000001,12,1,0,2,10,4
145,700.048,-1,1151.79,-1000024,62,330.091,1.92165,-2.5276400000000003,0.854541,1.92536,113,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
146,700.048,1,640.192,1000024,62,219.016,-1.7351299999999998,1.51481,0.674855,1.3551,112,1,1,1,1,109.421,1.51508,-1.7351400000000001,3,1,0,2,3,12
147,700.048,-1,776.872,-1000024,62,259.435,-1.76079,-0.08036489999999999,0.742884,1.49383,112,1,1,1,-1,309.39,-0.0801012,-1.7607099999999998,15,1,0,2,9,6
148,700.048,1,1729.91,1000024,62,448.19800000000004,-2.02652,-1.9682099999999998,0.926976,2.6658,115,1,1,1,1,537.4580000000001,-1.9683099999999998,-2.02636,11,1,0,2,7,7
149,700.048,1,611.634,1000024,62,581.289,0.321729,1.90575,0.6579520000000001,1.32792,125,1,1,1,1,712.422,1.90556,0.321866,17,1,0,2,14,0
150,700.048,-1,1047.19,-1000024,62,813.3530000000001,0.741201,1.40256,0.8313459999999999,1.79935,123,1,1,1,-1,1460.55,1.40275,0.741138,9,1,0,2,7,6
151,700.048,1,260.79200000000003,1000024,62,247.169,0.330514,0.466426,0.349098,1.06714,117,1,1,1,-1,24.0385,0.462692,0.330941,3,1,0,2,3,3
152,700.048,-1,1098.31,-1000024,62,249.109,2.16367,-2.92104,0.8432700000000001,1.8605,117,1,1,1,1,32.9255,-2.91812,2.1622,4,1,0,2,4,8
153,700.048,1,1048.42,1000024,62,208.22299999999998,2.29957,-2.06297,0.8316469999999999,1.8008099999999998,119,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
154,700.048,-1,1379.43,-1000024,62,190.983,-2.6655599999999997,0.534405,0.89174,2.20971,120,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
155,700.048,1,1138.5,1000024,62,486.686,-1.49381,-2.5032900000000002,0.8518469999999999,1.9091599999999997,122,1,1,1,1,194.798,-2.50304,-1.4937200000000002,3,1,0,2,3,11
156,700.048,-1,1616.72,-1000024,62,545.513,-1.7498099999999999,0.6029680000000001,0.917665,2.51665,122,1,1,1,-1,959.0060000000001,0.603087,-1.7498,15,1,0,2,8,8
157,700.048,1,785.1410000000001,1000024,62,405.36699999999996,1.2797100000000001,-0.509563,0.746396,1.50263,124,1,1,1,1,420.32599999999996,-0.5095069999999999,1.27983,10,1,0,2,8,3
158,700.048,-1,451.21,-1000024,62,423.94800000000004,-0.356724,2.7151,0.541759,1.18972,124,1,1,1,-1,35.1592,2.71293,-0.356211,3,1,0,2,3,4
159,700.048,1,543.964,1000024,62,531.0790000000001,-0.21983699999999998,2.8176200000000002,0.613577,1.26641,121,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
160,700.048,1,323.33299999999997,1000024,62,177.27700000000002,1.20872,-0.082972,0.419308,1.10151,126,1,1,1,-1,2651.47,-0.0837989,1.20944,4,1,0,2,4,7
161,700.048,-1,842.23,-1000024,62,222.65599999999998,2.00562,3.0707400000000002,0.769034,1.56444,126,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
162,700.048,1,538.323,1000024,62,277.01,-1.2836100000000001,0.36530100000000004,0.609586,1.26148,127,1,1,1,1,868.8530000000001,0.36538000000000004,-1.28354,3,1,0,2,3,5
163,700.048,-1,1945.5,-1000024,62,307.362,-2.53209,-2.58773,0.9409379999999999,2.9535299999999998,127,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
164,700.048,1,454.088,1000024,62,220.13099999999997,1.35249,2.45306,0.544193,1.19195,128,1,1,1,-1,120.557,2.4518299999999997,1.3519,4,1,0,2,4,4
165,700.048,-1,1762.84,-1000024,62,169.22400000000002,3.0343,-0.737316,0.929399,2.70946,128,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
166,700.048,1,713.8760000000001,1000024,62,524.0880000000001,-0.8272459999999999,-2.7753400000000004,0.713988,1.42825,133,1,1,1,1,366.73900000000003,-2.77515,-0.827261,10,1,0,2,8,6
167,700.048,1,396.103,1000024,62,261.994,-0.972975,0.45169799999999993,0.492457,1.14898,129,1,1,1,1,250.41400000000002,0.451754,-0.9729459999999999,14,1,0,2,12,0
168,700.048,-1,577.268,-1000024,62,299.742,-1.2730700000000001,-2.7722900000000004,0.636205,1.29614,129,1,1,1,-1,329.66,-2.77228,-1.27319,16,1,0,2,11,0
169,700.048,1,3143.27,1000024,62,733.327,2.13468,1.79214,0.9760850000000001,4.60008,134,1,1,1,1,685.313,1.7921799999999999,2.13466,21,1,0,2,14,0
170,700.048,-1,606.327,-1000024,62,605.3919999999999,0.0555504,-1.20566,0.654695,1.32294,134,1,1,1,-1,618.0409999999999,-1.20567,0.05493440000000001,18,1,0,2,13,0
171,700.048,1,665.2610000000001,1000024,62,220.827,-1.76719,-2.72326,0.688867,1.37952,116,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
172,700.048,-1,868.576,-1000024,62,99.1181,-2.86042,1.4956,0.778596,1.59356,116,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
173,700.048,1,186.835,1000024,62,184.09400000000002,-0.172344,-2.51401,0.257863,1.035,131,1,1,1,1,49.673,-2.51261,-0.172256,4,1,0,2,4,9
174,700.048,1,680.623,1000024,62,230.3,1.7468400000000002,-0.42883999999999994,0.6970890000000001,1.39473,136,1,1,1,1,304.644,-0.429011,1.7468700000000001,7,1,0,2,6,11
175,700.048,-1,362.52,-1000024,62,294.325,0.6682319999999999,0.028073400000000005,0.45985,1.1261299999999999,135,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
176,700.048,1,1190.66,1000024,62,294.48,-2.0745400000000003,0.85424,0.862042,1.97302,137,1,1,1,-1,160.63,0.853345,-2.07458,6,1,0,2,5,11
177,700.048,-1,414.538,-1000024,62,413.561,0.0687245,-2.41585,0.509525,1.1621700000000001,137,1,1,1,-1,107.398,-2.41675,0.0695137,3,1,0,2,3,6
178,700.048,-1,927.165,-1000024,62,332.374,1.6852200000000002,-0.21834299999999998,0.7980649999999999,1.65955,130,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
179,700.048,1,258.832,1000024,62,165.135,-1.02041,0.303877,0.34679,1.06616,132,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
180,700.048,-1,126.93799999999999,-1000024,62,125.527,-0.149811,-2.5473,0.178419,1.01631,132,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
181,700.048,-1,1107.94,-1000024,62,975.023,0.516393,2.2284,0.8453860000000001,1.87212,141,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
182,700.048,1,268.83099999999996,1000024,62,236.303,0.518863,-1.92808,0.358494,1.0712,138,1,1,1,1,230.977,-1.9281099999999998,0.5188649999999999,19,1,0,2,13,1
183,700.048,-1,2680.22,-1000024,62,289.83,-2.91457,2.25893,0.967541,3.95706,138,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
184,700.048,1,1494.44,1000024,62,142.56,-3.0406,-2.33466,0.905568,2.35737,140,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
185,700.048,-1,298.603,-1000024,62,211.928,0.876128,0.68299,0.39234600000000003,1.08717,143,1,1,1,-1,209.514,0.682979,0.8756379999999999,13,1,0,2,9,4
186,700.048,1,908.8430000000001,1000024,62,608.102,0.9575389999999999,-3.01092,0.792229,1.63874,142,1,1,1,1,593.242,-3.01085,0.9573889999999999,16,1,0,2,12,0
187,700.048,-1,1011.0,-1000024,62,600.16,1.11192,-0.00101074,0.8221459999999999,1.7566099999999998,142,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
188,700.048,1,385.92400000000004,1000024,62,148.52200000000002,1.6087799999999999,2.31284,0.482781,1.14189,139,1,1,1,1,113.855,2.31311,1.6084,9,1,0,2,6,9
189,700.048,-1,339.939,-1000024,62,333.881,0.190219,2.60771,0.436817,1.1116700000000002,139,1,1,1,-1,280.085,2.6075,0.190451,13,1,0,2,11,3
190,700.048,1,1054.79,1000024,62,1000.72,-0.327271,-0.696044,0.8331959999999999,1.8083900000000002,144,1,1,1,1,168.04,-0.695489,-0.327358,4,1,0,2,4,8
191,700.048,1,958.221,1000024,62,312.843,-1.7847400000000002,0.968979,0.8074680000000001,1.69517,148,1,1,1,1,88.3527,0.97006,-1.7844,4,1,0,2,4,12
192,700.048,1,343.51599999999996,1000024,62,343.346,-0.0314459,2.25808,0.440525,1.11391,146,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
193,700.048,-1,1058.09,-1000024,62,256.01,2.09718,-2.62727,0.833989,1.8123200000000002,151,1,1,1,-1,200.054,-2.6276200000000003,2.0975,16,1,0,2,9,7
194,700.048,1,1915.45,1000024,62,1350.47,0.885509,0.017609700000000002,0.9392379999999999,2.91319,150,1,1,1,1,1612.95,0.0175635,0.885634,18,1,0,2,14,0
195,700.048,1,802.71,1000024,62,579.067,0.852799,-1.44793,0.753657,1.52145,147,1,1,1,1,597.9019999999999,-1.44793,0.852951,9,1,0,2,7,7
